cluster,cluster_size,uncertainty,centroid_uncertainty,host_entropy,short_entropy,time_span,true_attack_alerts,true_attack_ratio
1338,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1337,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8903,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5831,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5830,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9149,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9141,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
3040,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2556,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2555,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2554,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5897,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9121,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
190,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9140,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9136,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9135,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9133,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8087,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
3087,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
3086,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2497,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2507,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2504,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2501,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9104,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
3056,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1315,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6591,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6588,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1322,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9162,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9186,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9185,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9181,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6582,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6579,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
3945,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5871,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4120,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
3071,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9154,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9152,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4107,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9166,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9165,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4110,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5829,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5827,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5836,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8080,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8082,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5861,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5856,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5855,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9155,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1509,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1521,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2918,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2931,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2929,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2928,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2944,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2943,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2938,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9267,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2962,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2960,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2974,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
3983,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2985,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2976,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4063,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9227,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
142,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
141,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
140,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
155,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
150,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2945,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2964,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2963,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6466,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6464,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2967,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6107,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6105,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7985,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6122,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6114,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6113,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6135,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1349,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1346,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1345,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1344,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7988,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6462,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1511,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1359,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1519,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1517,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1514,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2262,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6458,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2269,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6453,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6452,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9266,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9265,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2255,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1513,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1512,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1360,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4087,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6499,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4075,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4080,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6494,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6493,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4082,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9225,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4067,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4068,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
751,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6487,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6485,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2241,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7969,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6539,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6537,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6535,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7972,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7973,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1586,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1585,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1583,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7975,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4093,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4096,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4098,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6530,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6483,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2245,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6473,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4059,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
129,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1368,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5992,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
757,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1538,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1542,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1541,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1562,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1558,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
758,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
6478,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9197,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9194,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
763,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
9190,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
743,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2996,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1599,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1597,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5964,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
745,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
5959,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
746,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7964,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4084,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
759,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8435,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4354,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8428,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8425,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
485,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
482,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
495,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
493,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4750,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4748,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4743,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4736,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4335,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2232,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4345,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2206,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2207,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4323,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4330,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4705,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2044,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2040,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4726,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4731,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7763,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7767,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7768,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7507,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4342,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4761,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4775,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4787,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4785,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7498,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4302,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4303,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7466,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
824,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
807,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7487,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
818,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4752,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2010,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
952,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
948,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7807,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7461,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7460,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7459,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
959,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4794,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4793,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1994,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1987,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1999,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1998,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1996,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
954,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
502,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
497,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
508,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4348,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4349,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7783,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4652,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4668,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4664,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4680,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4675,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8366,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8365,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7519,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7574,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7785,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7595,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7594,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7586,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7581,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
927,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
923,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
920,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7556,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7760,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4694,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2017,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4703,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8359,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7516,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4367,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4346,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
915,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
911,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4693,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4692,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4691,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4683,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4701,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4700,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7549,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7546,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
503,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
906,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
900,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
919,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
918,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
917,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8471,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8470,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8467,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8465,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8464,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8463,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8479,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4347,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
487,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
910,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1957,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1956,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1955,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
436,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
987,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
985,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
980,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
979,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4848,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4845,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4841,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8165,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8167,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4763,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
431,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
426,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
418,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
3560,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
3576,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
469,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
465,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8549,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8545,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
478,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
477,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8153,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8560,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7436,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8569,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
455,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
454,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4882,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4894,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4891,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4888,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7386,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7380,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7376,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
3843,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7368,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1981,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4875,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
1958,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4884,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4883,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2323,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7347,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7346,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7345,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7365,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2325,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2328,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
2330,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4859,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4858,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4855,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4853,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4870,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7804,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
944,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
935,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4799,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8512,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8525,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8524,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8541,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8538,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
457,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7443,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8507,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8504,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7435,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8523,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8522,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
7793,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8516,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8482,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4307,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
4312,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
8500,3,0.11547005383792518,0.0,-0.0,-0.0,0.0,0,0.0
